,file_name,caption
122703,COCO_val2014_000000503081.jpg,The interior of a large public building is show with several escalators in view.
47185,COCO_val2014_000000127092.jpg,A big building perched atop a hill with a sign in the foreground.
138747,COCO_val2014_000000293334.jpg,A bedroom scene with focus on the window with the bed in the reflection.
31109,COCO_val2014_000000204832.jpg,a black and white counter a sink mirror and a light
20055,COCO_val2014_000000433505.jpg,There's an apple monitor turned on with a iphone resting against it.
136147,COCO_val2014_000000311015.jpg,A man in grey baseball uniform throwing a ball.
154892,COCO_val2014_000000155087.jpg,The bird is standing in the sand alone.
49749,COCO_val2014_000000256769.jpg,"A man sitting in an arena, eating something from the concession stand."
124699,COCO_val2014_000000321026.jpg,three boats moving up a stream of water.
189032,COCO_val2014_000000563885.jpg,A girl sleeping on a couch resting her head on the couch armrest.
87360,COCO_val2014_000000230151.jpg,two cat getting ready to get into a fight
14430,COCO_val2014_000000435321.jpg,A woman stands in a living room playing an interactive video game.
34481,COCO_val2014_000000188862.jpg,Two boys are chasing after a soccer ball. 
184541,COCO_val2014_000000147042.jpg,A kitchen that is painted bright green and blue.
40695,COCO_val2014_000000546463.jpg,A full view of a kitchen with stove and counters. 
33443,COCO_val2014_000000361623.jpg,A man is playing frisbee amidst the trees.
39333,COCO_val2014_000000192457.jpg,A butter knife and a fork next to a glazed doughnut.
91028,COCO_val2014_000000307871.jpg,A pizza sitting on a table near a glass and a candle.
62769,COCO_val2014_000000099913.jpg,A group of giraffes eating in an area of think foliage.
18317,COCO_val2014_000000170401.jpg,A white plate topped with  different types of chinese food.
174589,COCO_val2014_000000465324.jpg,The family of elephants are traveling through the field.
140739,COCO_val2014_000000455506.jpg,A dog holds a Frisbee outside on the grass. 
196406,COCO_val2014_000000431257.jpg,A large model train set with mountains and buildings.
145419,COCO_val2014_000000159170.jpg,a lazy cat lies on a gray couch
19067,COCO_val2014_000000508514.jpg,A man sleeps on a bed with headphones in his ears.
107900,COCO_val2014_000000299776.jpg,An unfinished kitchen that has a refrigerator and cabinets.
112586,COCO_val2014_000000291655.jpg,some colorful flowers sitting on vase on the wall 
94955,COCO_val2014_000000106794.jpg,An old time buggy being pulled down the street by a horse.
153626,COCO_val2014_000000326308.jpg,"A lovely, pink flower bouquet in a clear glass vase."
19263,COCO_val2014_000000037624.jpg,Night time tennis match on blue and green court.
26972,COCO_val2014_000000165697.jpg,A train makes its way down a train track.
46425,COCO_val2014_000000103462.jpg,A woman sitting at a sewing machine cutting fabric.
23333,COCO_val2014_000000548939.jpg,A man standing next to a skateboard on a sidewalk.
41941,COCO_val2014_000000398148.jpg,A hybrid electric commuter bus in a concrete city
130398,COCO_val2014_000000186226.jpg,A man wearing glasses making funny facial expressions.
91966,COCO_val2014_000000416384.jpg,a blond wearing a black top and sitting in a white chair
143469,COCO_val2014_000000514915.jpg,A large black dog laying on a kitchen floor.
26237,COCO_val2014_000000030707.jpg,a person sitting on a bed in a room with two beds
131568,COCO_val2014_000000194440.jpg,A man on a skateboard moving down a city street.
134204,COCO_val2014_000000354753.jpg,Oncoming traffic shining their lights at a traffic stop. 
158239,COCO_val2014_000000568318.jpg,A bottle of wine sitting on a desk calendar
181210,COCO_val2014_000000093297.jpg,A black cat with white paw laying in a hanging cat bed.
81390,COCO_val2014_000000146710.jpg,An old man fist bumps a young woman.
29109,COCO_val2014_000000504810.jpg,A plated sandwich and fried potatoes on a table.
67283,COCO_val2014_000000064425.jpg,"A traffic light with a ""No Turn On Red"" sign under. "
21075,COCO_val2014_000000499983.jpg,A traffic light that is on a street.
96228,COCO_val2014_000000325043.jpg,A tennis player in a red dress taking a swing.
200625,COCO_val2014_000000458950.jpg,a silver and red fire hydrant a red building and a window
104878,COCO_val2014_000000094538.jpg,Two elephants in a field with a zebra in the background. 
120210,COCO_val2014_000000262376.jpg,A ceiling with lots of colorful umbrellas hanging from it.
81280,COCO_val2014_000000057725.jpg,A bridge over water with buildings and clock tower in the background.
41541,COCO_val2014_000000036761.jpg,The motorcycle is parked outside of a restaurant at night.
82503,COCO_val2014_000000276323.jpg,A full view of a beach with sand and an ocean. 
197266,COCO_val2014_000000131895.jpg,A zebra stands alone in the grass in an artificial habitat.
3537,COCO_val2014_000000550627.jpg,"A tray full of sprinkle covered, chocolate glazed doughnuts."
121957,COCO_val2014_000000029934.jpg,A little girl wearing sunglasses holding a tennis racket.
163663,COCO_val2014_000000275722.jpg,"An old, large clock hanging off of a building."
124904,COCO_val2014_000000042201.jpg,A man with a blue tie is standing and smiling.
27451,COCO_val2014_000000476552.jpg,A couple of boats filled with lots of bananas.
121849,COCO_val2014_000000481010.jpg,a tennis player stretching to hit a ball
140552,COCO_val2014_000000027478.jpg,A woman stands next to a baby elephant.
18485,COCO_val2014_000000012817.jpg,A man on a skateboard performing a trick.
112713,COCO_val2014_000000133680.jpg,A man is sitting on a bench next to a bicycle.
39052,COCO_val2014_000000408289.jpg,A young boy in a blue tshirt rides a skateboard
154944,COCO_val2014_000000349579.jpg,A foreign street sign that's covered in snow.
118399,COCO_val2014_000000484760.jpg,A statue that is in front of a building.
125848,COCO_val2014_000000571215.jpg,A person image on a wall with a skateboard.
1018,COCO_val2014_000000029913.jpg,Two eyes painted on a fire hydrant make it look more festive.
91211,COCO_val2014_000000301438.jpg,A man holding a tennis racquet on a tennis court.
118781,COCO_val2014_000000062020.jpg,"Three giraffes on the grass, near a zebra and a deer."
109182,COCO_val2014_000000028526.jpg,A passenger train sits by the platform in a station.
125118,COCO_val2014_000000089109.jpg,A large brown dog sleeping on a bed.
160018,COCO_val2014_000000520338.jpg,A yellow fire hydrant at the edge of a sidewalk with the edge of the sidewalk painted red.
34035,COCO_val2014_000000181265.jpg,a bride and groom prepare to cut the wedding cake
112180,COCO_val2014_000000389649.jpg,some little kids sitting by the end of the table
39292,COCO_val2014_000000389109.jpg,Pizza pie sitting on top of a table in a restaurant. 
168398,COCO_val2014_000000308900.jpg,A BASEBALL GAME IN AN INNER CITY BALL PARK
155681,COCO_val2014_000000380834.jpg,Black and white photograph of people in a rowboat under a bridge 
116316,COCO_val2014_000000026765.jpg,"Two dogs lay on a bed, butts touching. "
57733,COCO_val2014_000000333808.jpg,a bird sitting on a black fence with  dot spots
142153,COCO_val2014_000000329080.jpg,A hotel room with focus on the two beds.
26125,COCO_val2014_000000101933.jpg,Three people on a scooter on the street.
126334,COCO_val2014_000000187533.jpg,A man surfs as three other surfers look on. 
78203,COCO_val2014_000000299593.jpg,A double decker yellow bus is on a city street.
158682,COCO_val2014_000000367018.jpg,A white bowl filled with pasta and clams.
76604,COCO_val2014_000000020935.jpg,"A room full of guys and girls sitting a various tables, some have laptops and food. "
67786,COCO_val2014_000000581702.jpg,A red crowned bird perched on a rock. 
50553,COCO_val2014_000000494759.jpg,Two people on a beach flying a kite.
183223,COCO_val2014_000000489235.jpg,A man in balck jacket at wooden table with projection on wall.
174680,COCO_val2014_000000575606.jpg,A brown toilet inside of a public restroom.
127817,COCO_val2014_000000175821.jpg,Two rubber gloves are on a stove being cleaned.
925,COCO_val2014_000000521634.jpg,The traffic and walk signals are at C and 3 Streets
163739,COCO_val2014_000000027585.jpg,A street clock with roman numerals on the clock face and a blue sky above.
18435,COCO_val2014_000000011300.jpg,The little boy sits on the ground next to the skateboard.
82134,COCO_val2014_000000347879.jpg,A cat in a sink and having his/her head stick out.
49721,COCO_val2014_000000016318.jpg,A man on a skateboard is jumping high above a set of stairs.
83741,COCO_val2014_000000045721.jpg,A brown tabby cat is laying next to a keyboard.
158054,COCO_val2014_000000246535.jpg,A male tennis player holding his racket in the air.
98158,COCO_val2014_000000264683.jpg,An airplane museum has many different models to view.
121538,COCO_val2014_000000250301.jpg,A group of people carrying surfboards on top of a beach.
82287,COCO_val2014_000000295960.jpg,The toilet is directly beside the bathroom sink. 
102902,COCO_val2014_000000246701.jpg,A bathroom with all white fixtures and a wood floor.
197461,COCO_val2014_000000104691.jpg,Two people each sitting on a horse in a show ring
151811,COCO_val2014_000000472316.jpg,A large group of people skiing in the snow.
153688,COCO_val2014_000000502959.jpg,A variety of beers are shown and poured in small cups.
113983,COCO_val2014_000000417606.jpg,A stop sign in the woods on the corner of Geyer Springs
117140,COCO_val2014_000000488219.jpg,A man standing on a beach next to the ocean.
50088,COCO_val2014_000000111702.jpg,"Three decorated cakes saying ""Best Wishes"" in a bakery"
81160,COCO_val2014_000000243946.jpg,A sunny day on a public beach with many people enjoying different activities.
147621,COCO_val2014_000000011305.jpg,"A living area with tables, a sofa and multiple windows."
158887,COCO_val2014_000000267683.jpg,A woman stands by a deep fryer and a heat lamp in a kitchen. 
83965,COCO_val2014_000000222440.jpg,A group of people behind a fence near an elephant.
190558,COCO_val2014_000000284152.jpg,A man sitting by himself on a park bend overlooking a body of water.
80688,COCO_val2014_000000430286.jpg,Three remotes sitting on top of a mattress.
170434,COCO_val2014_000000092167.jpg,A single large bird glides with wings extended. 
178068,COCO_val2014_000000302513.jpg,"A whole pizza with cheese, green peppers and onions."
53473,COCO_val2014_000000233023.jpg,An elephant is held captive with heavy chains. 
122333,COCO_val2014_000000543065.jpg,a man sitting at a table with a cheesy pizza on it 
75282,COCO_val2014_000000108503.jpg,Two people holding surfboards walk down a beach.
183772,COCO_val2014_000000383359.jpg,A person is trying to hit a ball with a tennis racket.
63086,COCO_val2014_000000412355.jpg,A small bird is perched on an empty bird feeder.
123045,COCO_val2014_000000058232.jpg,A man at a restaurant is waiting to serve customers.
153436,COCO_val2014_000000397857.jpg,a man with no shirt on uses a cell phone 
88680,COCO_val2014_000000234757.jpg,Some posts and the top of a bench are in high water.
79321,COCO_val2014_000000300322.jpg,A dog that is standing by the water with a horse.
98341,COCO_val2014_000000533872.jpg,People are feeding a giraffe in an enclosure.
146385,COCO_val2014_000000248678.jpg,A banana peal on a piece of board.
145211,COCO_val2014_000000015157.jpg,A sign near a Best Buy store that says Stop Pooping.
19017,COCO_val2014_000000313246.jpg,a guy holding a cupcake with 2 lit up candles 
10025,COCO_val2014_000000334073.jpg,A pole with a clock on top in the middle of a park.
161646,COCO_val2014_000000250276.jpg,A white horse standing next to a woman in a field.
181410,COCO_val2014_000000235541.jpg,This shirtless young man is wearing a tie.
4848,COCO_val2014_000000310325.jpg,A large silver fridge in a tiled kitchen 
128841,COCO_val2014_000000117869.jpg,A giraffe standing next to a small stone mountain.
194225,COCO_val2014_000000374982.jpg,A girl in a brown jacket staring a whole pizza.
19762,COCO_val2014_000000050326.jpg,A man on a beach trying to launch a kite. 
66827,COCO_val2014_000000409566.jpg,a bath room with a bath tub a sink and a toilet
26936,COCO_val2014_000000507550.jpg,some birds are standing by a body of water
98516,COCO_val2014_000000325152.jpg,A forest with many tall trees all around.
154305,COCO_val2014_000000527510.jpg,A large military plane parked in the landing area.
63403,COCO_val2014_000000094261.jpg,A white cow standing in front of a pink building.
88703,COCO_val2014_000000280325.jpg,Two rusty parking meters are displayed with graffiti in the background.
143868,COCO_val2014_000000576667.jpg,The tiled bathroom has toilet lid closed with door ajar.
